SaleKey,InvoiceNumber,SaleDate,GameKey,CustomerKey,RetailerKey,UnitsSold,UnitPrice,DiscountPct,UnitCost,NetSalesAmount,TotalCostAmount,GrossProfitAmount,GrossMarginPct,PromoFlag,OrderSource
1228,INV11227,2023-07-31,186,257,294,4,60.49,0.34,21.14,159.69,84.56,75.13,0.4705,False,Website
1229,INV11228,2022-11-03,57,442,409,1,47.78,0.28,16.83,34.4,16.83,17.57,0.5108,True,Retail POS
1230,INV11229,2023-05-02,240,1,363,5,67.34,0.37,37.23,212.12,186.15,25.97,0.1224,True,Website
1231,INV11230,2024-04-15,257,358,21,1,45.23,0.29,17.43,32.11,17.43,14.68,0.4572,True,Mobile App
1232,INV11231,2022-01-18,358,115,298,5,64.35,0.31,33.1,222.01,165.5,56.51,0.2545,True,Mobile App
1233,INV11232,2023-01-13,201,391,420,1,37.9,0.07,17.83,35.25,17.83,17.42,0.4942,True,Mobile App
1234,INV11233,2022-12-06,444,88,393,4,38.92,0.17,23.08,129.21,92.32,36.89,0.2855,False,Mobile App
1235,INV11234,2023-11-21,325,197,396,5,40.9,0.19,15.62,165.64,78.1,87.54,0.5285,True,Website
1236,INV11235,2022-04-23,315,469,10,3,47.32,0.1,16.44,127.76,49.32,78.44,0.614,False,Mobile App
1237,INV11236,2023-03-03,302,92,187,1,47.66,0.21,15.04,37.65,15.04,22.61,0.6005,True,Retail POS
1238,INV11237,2023-08-21,106,274,494,1,44.81,0.12,16.68,39.43,16.68,22.75,0.577,True,Mobile App
1239,INV11238,2022-11-12,290,344,133,2,35.29,0.28,17.83,50.82,35.66,15.16,0.2983,False,Retail POS
1240,INV11239,2024-03-26,101,160,33,5,66.35,0.19,21.6,268.72,108.0,160.72,0.5981,False,Mobile App
1241,INV11240,2024-01-13,97,173,69,3,49.42,0.18,18.45,121.57,55.35,66.22,0.5447,True,Website
1242,INV11241,2024-06-12,153,33,80,4,40.38,0.39,22.48,98.53,89.92,8.61,0.0874,True,Retail POS
1243,INV11242,2023-12-06,426,458,191,2,52.55,0.16,24.96,88.28,49.92,38.36,0.4345,False,Website
1244,INV11243,2023-10-07,29,73,101,3,58.39,0.14,18.73,150.65,56.19,94.46,0.627,False,Mobile App
1245,INV11244,2022-01-28,153,433,485,5,68.03,0.13,21.38,295.93,106.9,189.03,0.6388,True,Website
1246,INV11245,2023-09-04,438,417,285,3,44.97,0.36,14.32,86.34,42.96,43.38,0.5024,True,Mobile App
1247,INV11246,2023-05-01,379,481,402,1,25.59,0.2,14.91,20.47,14.91,5.56,0.2716,True,Website
1248,INV11247,2022-09-29,73,455,221,1,42.03,0.24,23.33,31.94,23.33,8.61,0.2696,False,Website
1249,INV11248,2023-11-03,254,196,390,2,43.94,0.07,24.32,81.73,48.64,33.09,0.4049,True,Retail POS
1250,INV11249,2024-03-12,451,284,53,5,64.84,0.22,37.43,252.88,187.15,65.73,0.2599,False,Mobile App
1251,INV11250,2024-03-05,399,87,466,5,39.73,0.11,17.94,176.8,89.7,87.1,0.4926,False,Website
1252,INV11251,2023-08-16,4,309,160,3,67.66,0.29,25.32,144.12,75.96,68.16,0.4729,True,Mobile App
1253,INV11252,2023-08-15,237,224,380,2,44.25,0.33,18.6,59.29,37.2,22.09,0.3726,True,Retail POS
1254,INV11253,2022-08-22,38,44,42,5,68.68,0.29,35.42,243.81,177.1,66.71,0.2736,False,Website
1255,INV11254,2024-01-09,20,336,47,1,20.4,0.29,11.48,14.48,11.48,3.0,0.2072,True,Mobile App
1256,INV11255,2022-02-22,113,494,159,3,64.93,0.2,27.95,155.83,83.85,71.98,0.4619,True,Website
1257,INV11256,2023-08-21,23,439,446,4,66.55,0.28,30.65,191.66,122.6,69.06,0.3603,False,Website
1258,INV11257,2023-05-07,421,138,184,1,68.04,0.17,39.43,56.47,39.43,17.04,0.3018,True,Website
1259,INV11258,2022-06-24,446,270,246,2,20.64,0.26,6.86,30.55,13.72,16.83,0.5509,False,Website
1260,INV11259,2023-06-21,367,359,11,5,28.58,0.1,15.97,128.61,79.85,48.76,0.3791,False,Retail POS
1261,INV11260,2023-10-07,136,36,154,1,52.68,0.03,18.32,51.1,18.32,32.78,0.6415,True,Retail POS
1262,INV11261,2024-01-09,421,34,220,4,21.26,0.17,9.46,70.58,37.84,32.74,0.4639,False,Mobile App
1263,INV11262,2023-09-27,248,88,155,4,23.17,0.18,8.47,76.0,33.88,42.12,0.5542,False,Mobile App
1264,INV11263,2024-03-04,301,146,339,2,31.04,0.1,14.93,55.87,29.86,26.01,0.4655,True,Website
1265,INV11264,2024-05-11,97,16,441,1,45.61,0.29,21.33,32.38,21.33,11.05,0.3413,False,Website
1266,INV11265,2023-01-25,33,233,365,3,47.29,0.03,19.58,137.61,58.74,78.87,0.5731,True,Website
1267,INV11266,2022-06-01,135,421,283,1,21.7,0.09,12.13,19.75,12.13,7.62,0.3858,False,Retail POS
1268,INV11267,2024-04-21,255,41,187,4,28.51,0.3,14.2,79.83,56.8,23.03,0.2885,False,Website
1269,INV11268,2023-11-29,278,255,62,2,44.98,0.17,23.23,74.67,46.46,28.21,0.3778,False,Mobile App
1270,INV11269,2022-09-06,133,281,148,2,49.69,0.28,17.15,71.55,34.3,37.25,0.5206,False,Website
1271,INV11270,2022-02-02,238,126,387,3,27.41,0.23,15.49,63.32,46.47,16.85,0.2661,False,Retail POS
1272,INV11271,2023-08-10,15,8,144,2,39.93,0.38,13.98,49.51,27.96,21.55,0.4353,False,Website
1273,INV11272,2023-12-19,277,472,103,2,65.21,0.24,23.92,99.12,47.84,51.28,0.5174,False,Retail POS
1274,INV11273,2022-04-23,126,468,300,2,69.93,0.01,23.67,138.46,47.34,91.12,0.6581,True,Retail POS
1275,INV11274,2022-07-15,345,368,93,2,69.35,0.14,29.97,119.28,59.94,59.34,0.4975,False,Retail POS
1276,INV11275,2022-01-20,17,350,463,2,64.07,0.06,36.28,120.45,72.56,47.89,0.3976,True,Retail POS
1277,INV11276,2023-03-28,312,340,286,4,39.72,0.37,14.92,100.09,59.68,40.41,0.4037,False,Mobile App
1278,INV11277,2022-11-18,50,402,424,1,54.32,0.04,22.39,52.15,22.39,29.76,0.5707,False,Retail POS
1279,INV11278,2023-03-05,135,324,119,5,40.82,0.16,22.61,171.44,113.05,58.39,0.3406,True,Mobile App
1280,INV11279,2022-06-05,118,176,497,2,52.42,0.09,25.44,95.4,50.88,44.52,0.4667,True,Mobile App
1281,INV11280,2023-02-27,378,228,449,5,35.46,0.34,18.63,117.02,93.15,23.87,0.204,True,Website
1282,INV11281,2023-12-09,306,454,29,5,50.3,0.12,18.32,221.32,91.6,129.72,0.5861,False,Website
1283,INV11282,2022-07-28,60,323,30,4,46.18,0.4,23.78,110.83,95.12,15.71,0.1417,True,Retail POS
1284,INV11283,2023-02-25,125,402,360,2,21.21,0.02,7.81,41.57,15.62,25.95,0.6242,False,Website
1285,INV11284,2023-05-29,467,367,366,5,59.53,0.05,35.49,282.77,177.45,105.32,0.3725,False,Retail POS
1286,INV11285,2024-03-04,116,488,288,2,20.58,0.09,9.63,37.46,19.26,18.2,0.4859,True,Website
1287,INV11286,2023-09-19,391,18,138,3,34.65,0.32,17.63,70.69,52.89,17.8,0.2518,False,Retail POS
1288,INV11287,2023-04-28,424,56,475,3,20.29,0.35,6.81,39.57,20.43,19.14,0.4837,True,Website
1289,INV11288,2024-06-12,173,407,51,3,38.8,0.03,14.56,112.91,43.68,69.23,0.6131,True,Website
1290,INV11289,2024-05-18,187,35,392,5,23.15,0.01,7.92,114.59,39.6,74.99,0.6544,True,Mobile App
1291,INV11290,2024-01-24,498,390,435,3,65.67,0.3,27.39,137.91,82.17,55.74,0.4042,True,Website
1292,INV11291,2024-01-15,88,118,292,4,40.77,0.05,15.71,154.93,62.84,92.09,0.5944,False,Website
1293,INV11292,2022-03-05,203,282,234,4,42.96,0.05,22.33,163.25,89.32,73.93,0.4529,False,Retail POS
1294,INV11293,2023-12-24,361,254,55,5,37.48,0.01,12.47,185.53,62.35,123.18,0.6639,True,Mobile App
1295,INV11294,2022-05-22,311,213,419,2,51.37,0.02,27.0,100.69,54.0,46.69,0.4637,True,Retail POS
1296,INV11295,2023-06-16,320,61,292,1,59.21,0.11,18.57,52.7,18.57,34.13,0.6476,False,Website
1297,INV11296,2022-08-01,449,88,240,2,52.4,0.03,18.9,101.66,37.8,63.86,0.6282,False,Retail POS
1298,INV11297,2023-07-29,182,271,312,2,57.4,0.15,30.86,97.58,61.72,35.86,0.3675,True,Mobile App
1299,INV11298,2022-11-29,352,347,36,2,65.29,0.33,34.14,87.49,68.28,19.21,0.2196,False,Retail POS
1300,INV11299,2023-11-10,168,32,89,2,63.17,0.13,27.98,109.92,55.96,53.96,0.4909,False,Website
1301,INV11300,2023-05-05,181,396,212,1,53.69,0.29,16.91,38.12,16.91,21.21,0.5564,False,Retail POS
1302,INV11301,2023-06-23,300,133,445,3,30.72,0.04,14.84,88.47,44.52,43.95,0.4968,False,Website
1303,INV11302,2023-01-21,447,64,318,2,51.88,0.26,21.89,76.78,43.78,33.0,0.4298,True,Mobile App
1304,INV11303,2022-11-18,130,199,500,4,45.29,0.13,17.89,157.61,71.56,86.05,0.546,False,Mobile App
1305,INV11304,2022-06-27,463,256,365,5,55.85,0.3,27.49,195.48,137.45,58.03,0.2969,True,Retail POS
1306,INV11305,2023-04-16,149,342,245,5,61.64,0.05,26.57,292.79,132.85,159.94,0.5463,True,Mobile App
1307,INV11306,2023-06-30,472,155,465,4,57.13,0.36,18.72,146.25,74.88,71.37,0.488,True,Retail POS
1308,INV11307,2022-12-17,306,463,87,2,62.32,0.1,35.82,112.18,71.64,40.54,0.3614,False,Website
1309,INV11308,2023-07-14,209,231,409,1,23.18,0.14,12.37,19.93,12.37,7.56,0.3793,False,Retail POS
1310,INV11309,2022-12-29,111,301,240,3,21.57,0.38,6.84,40.12,20.52,19.6,0.4885,True,Website
1311,INV11310,2023-11-24,436,35,320,5,32.92,0.23,15.06,126.74,75.3,51.44,0.4059,False,Mobile App
1312,INV11311,2024-03-01,500,26,188,3,65.02,0.15,21.13,165.8,63.39,102.41,0.6177,True,Website
1313,INV11312,2024-06-07,137,23,57,1,61.17,0.38,33.72,37.93,33.72,4.21,0.111,True,Website
1314,INV11313,2024-01-09,355,141,113,5,54.13,0.13,26.19,235.47,130.95,104.52,0.4439,False,Website
1315,INV11314,2023-11-29,404,474,223,3,55.03,0.04,19.36,158.49,58.08,100.41,0.6335,False,Website
1316,INV11315,2023-10-21,211,387,70,1,56.32,0.4,17.25,33.79,17.25,16.54,0.4895,False,Website
1317,INV11316,2024-04-02,146,285,227,3,67.12,0.11,20.77,179.21,62.31,116.9,0.6523,True,Retail POS
1318,INV11317,2023-12-11,84,450,256,2,61.6,0.34,27.86,81.31,55.72,25.59,0.3147,True,Website
1319,INV11318,2022-09-28,30,320,180,1,51.16,0.07,26.62,47.58,26.62,20.96,0.4405,False,Website
1320,INV11319,2023-09-17,488,156,184,3,53.28,0.29,17.92,113.49,53.76,59.73,0.5263,True,Website
1321,INV11320,2023-05-11,65,471,191,2,30.68,0.21,11.24,48.47,22.48,25.99,0.5362,True,Website
1322,INV11321,2022-07-16,24,420,452,2,52.86,0.39,21.05,64.49,42.1,22.39,0.3472,True,Website
1323,INV11322,2022-09-10,472,113,232,1,41.22,0.22,15.06,32.15,15.06,17.09,0.5316,False,Website
1324,INV11323,2022-10-13,431,390,276,4,27.64,0.01,11.54,109.45,46.16,63.29,0.5783,False,Mobile App
1325,INV11324,2023-07-26,211,139,233,5,60.31,0.24,28.22,229.18,141.1,88.08,0.3843,False,Retail POS
1326,INV11325,2022-11-02,222,422,54,1,45.5,0.06,23.0,42.77,23.0,19.77,0.4622,True,Website
1327,INV11326,2022-08-19,90,374,257,2,68.86,0.32,40.57,93.65,81.14,12.51,0.1336,False,Retail POS
1328,INV11327,2022-11-01,106,418,493,2,34.07,0.34,19.74,44.97,39.48,5.49,0.1221,True,Mobile App
1329,INV11328,2024-02-29,172,209,90,1,44.02,0.19,20.74,35.66,20.74,14.92,0.4184,True,Mobile App
1330,INV11329,2022-10-23,230,323,226,4,42.39,0.31,22.05,117.0,88.2,28.8,0.2462,True,Website
1331,INV11330,2023-12-23,413,364,247,5,26.03,0.06,15.23,122.34,76.15,46.19,0.3776,False,Retail POS
1332,INV11331,2022-08-01,77,430,394,3,41.3,0.2,13.42,99.12,40.26,58.86,0.5938,True,Website
1333,INV11332,2023-12-08,68,482,151,1,34.37,0.16,10.37,28.87,10.37,18.5,0.6408,False,Mobile App
1334,INV11333,2023-12-23,365,86,435,5,28.01,0.24,8.65,106.44,43.25,63.19,0.5937,True,Mobile App
1335,INV11334,2023-05-16,401,285,113,5,34.1,0.02,15.99,167.09,79.95,87.14,0.5215,False,Retail POS
1336,INV11335,2022-11-21,353,60,408,2,31.65,0.3,16.74,44.31,33.48,10.83,0.2444,False,Website
1337,INV11336,2023-05-07,389,54,269,3,56.69,0.03,23.25,164.97,69.75,95.22,0.5772,False,Retail POS
1338,INV11337,2022-12-24,92,93,157,1,21.53,0.26,9.98,15.93,9.98,5.95,0.3735,False,Retail POS
1339,INV11338,2023-07-28,88,325,442,2,50.86,0.01,23.14,100.7,46.28,54.42,0.5404,False,Mobile App
1340,INV11339,2024-03-25,465,458,366,2,58.02,0.33,19.06,77.75,38.12,39.63,0.5097,False,Retail POS
1341,INV11340,2024-01-09,50,458,347,4,44.03,0.07,17.46,163.79,69.84,93.95,0.5736,False,Mobile App
1342,INV11341,2022-10-08,103,373,351,5,66.57,0.21,20.36,262.95,101.8,161.15,0.6129,False,Website
1343,INV11342,2022-10-22,368,265,299,1,55.38,0.1,18.45,49.84,18.45,31.39,0.6298,True,Retail POS
1344,INV11343,2022-05-05,424,382,394,1,57.39,0.29,31.19,40.75,31.19,9.56,0.2346,True,Retail POS
1345,INV11344,2023-08-11,492,213,159,1,29.84,0.13,16.38,25.96,16.38,9.58,0.369,True,Website
1346,INV11345,2023-11-24,46,333,487,2,58.85,0.29,31.81,83.57,63.62,19.95,0.2387,True,Retail POS
1347,INV11346,2023-07-11,179,10,330,4,61.59,0.11,31.91,219.26,127.64,91.62,0.4179,True,Website
1348,INV11347,2023-01-24,267,358,472,3,38.05,0.3,20.47,79.9,61.41,18.49,0.2314,False,Mobile App
1349,INV11348,2023-02-09,268,203,225,2,30.66,0.01,15.37,60.71,30.74,29.97,0.4937,False,Mobile App
1350,INV11349,2024-04-18,397,196,14,3,39.24,0.11,19.66,104.77,58.98,45.79,0.4371,False,Retail POS
1351,INV11350,2022-12-20,320,58,355,4,56.97,0.2,28.5,182.3,114.0,68.3,0.3747,False,Mobile App
1352,INV11351,2024-03-02,8,494,109,5,40.87,0.02,18.56,200.26,92.8,107.46,0.5366,False,Mobile App
1353,INV11352,2024-04-03,449,256,418,1,56.82,0.07,23.24,52.84,23.24,29.6,0.5602,True,Website
1354,INV11353,2022-05-30,265,223,401,3,25.67,0.37,13.32,48.52,39.96,8.56,0.1764,True,Mobile App
1355,INV11354,2022-10-25,476,369,405,2,60.29,0.39,23.49,73.55,46.98,26.57,0.3613,False,Mobile App
1356,INV11355,2022-02-13,386,180,96,3,32.65,0.3,15.11,68.56,45.33,23.23,0.3388,True,Mobile App
1357,INV11356,2022-10-22,78,418,195,5,32.44,0.1,13.95,145.98,69.75,76.23,0.5222,True,Website
1358,INV11357,2024-01-02,397,362,58,1,49.51,0.1,18.96,44.56,18.96,25.6,0.5745,False,Retail POS
1359,INV11358,2022-03-22,240,35,463,3,23.5,0.26,13.92,52.17,41.76,10.41,0.1995,False,Website
1360,INV11359,2022-12-21,258,359,392,5,21.3,0.05,8.04,101.18,40.2,60.98,0.6027,True,Retail POS
1361,INV11360,2023-03-29,196,103,352,2,33.04,0.38,12.98,40.97,25.96,15.01,0.3664,True,Retail POS
1362,INV11361,2023-11-03,460,161,294,4,46.89,0.09,16.34,170.68,65.36,105.32,0.6171,False,Mobile App
1363,INV11362,2022-09-20,432,200,154,2,65.37,0.4,35.75,78.44,71.5,6.94,0.0885,True,Mobile App
1364,INV11363,2024-02-05,330,160,64,1,62.31,0.2,29.66,49.85,29.66,20.19,0.405,False,Website
1365,INV11364,2023-05-06,131,183,158,2,44.51,0.31,21.54,61.42,43.08,18.34,0.2986,True,Website
1366,INV11365,2022-08-08,452,353,265,2,21.84,0.0,11.93,43.68,23.86,19.82,0.4538,True,Website
1367,INV11366,2022-07-26,390,136,121,2,46.75,0.36,18.83,59.84,37.66,22.18,0.3707,False,Mobile App
1368,INV11367,2024-04-27,343,430,288,2,55.23,0.11,19.78,98.31,39.56,58.75,0.5976,True,Retail POS
1369,INV11368,2023-07-06,261,398,11,1,36.95,0.27,13.28,26.97,13.28,13.69,0.5076,False,Website
1370,INV11369,2022-10-05,242,226,214,5,25.54,0.32,13.28,86.84,66.4,20.44,0.2354,True,Retail POS
1371,INV11370,2023-07-30,387,392,162,3,33.92,0.07,16.43,94.64,49.29,45.35,0.4792,True,Mobile App
1372,INV11371,2023-12-14,394,243,105,4,58.57,0.18,21.2,192.11,84.8,107.31,0.5586,False,Mobile App
1373,INV11372,2022-10-06,171,106,402,3,37.55,0.2,12.9,90.12,38.7,51.42,0.5706,True,Mobile App
1374,INV11373,2022-05-21,147,71,147,3,60.59,0.12,20.37,159.96,61.11,98.85,0.618,False,Mobile App
1375,INV11374,2022-04-22,270,77,182,4,35.97,0.19,17.57,116.54,70.28,46.26,0.3969,False,Retail POS
1376,INV11375,2023-09-23,149,54,338,1,28.17,0.13,8.45,24.51,8.45,16.06,0.6552,True,Retail POS
1377,INV11376,2024-01-29,380,277,37,4,41.78,0.14,12.76,143.72,51.04,92.68,0.6449,False,Website
1378,INV11377,2023-08-24,299,111,82,1,42.6,0.27,17.76,31.1,17.76,13.34,0.4289,False,Retail POS
1379,INV11378,2022-09-03,28,224,12,3,20.8,0.25,10.55,46.8,31.65,15.15,0.3237,False,Retail POS
1380,INV11379,2022-09-06,149,75,4,1,25.84,0.09,13.14,23.51,13.14,10.37,0.4411,True,Retail POS
1381,INV11380,2022-02-21,420,14,495,5,29.24,0.36,12.54,93.57,62.7,30.87,0.3299,False,Website
1382,INV11381,2023-11-17,280,459,43,4,25.67,0.35,13.02,66.74,52.08,14.66,0.2197,False,Retail POS
1383,INV11382,2023-06-28,182,258,411,5,37.07,0.2,16.92,148.28,84.6,63.68,0.4295,True,Retail POS
1384,INV11383,2022-08-20,166,482,51,3,68.22,0.17,40.46,169.87,121.38,48.49,0.2855,False,Retail POS
1385,INV11384,2023-10-16,17,189,261,4,45.45,0.15,15.85,154.53,63.4,91.13,0.5897,False,Mobile App
1386,INV11385,2022-08-27,150,364,134,3,51.37,0.28,24.67,110.96,74.01,36.95,0.333,False,Retail POS
1387,INV11386,2022-02-23,339,239,461,5,37.81,0.27,16.92,138.01,84.6,53.41,0.387,True,Website
1388,INV11387,2022-04-13,45,401,87,3,36.16,0.08,12.96,99.8,38.88,60.92,0.6104,True,Website
1389,INV11388,2023-02-28,330,334,362,4,21.15,0.27,11.1,61.76,44.4,17.36,0.2811,True,Website
1390,INV11389,2022-12-05,189,473,56,4,45.01,0.1,17.22,162.04,68.88,93.16,0.5749,True,Website
1391,INV11390,2024-01-05,139,304,217,3,44.17,0.01,18.31,131.18,54.93,76.25,0.5813,True,Mobile App
1392,INV11391,2023-04-29,61,91,366,4,27.88,0.28,11.5,80.29,46.0,34.29,0.4271,True,Website
1393,INV11392,2022-04-13,294,392,68,4,58.21,0.26,21.73,172.3,86.92,85.38,0.4955,False,Mobile App
1394,INV11393,2023-11-29,322,184,500,3,44.62,0.16,19.15,112.44,57.45,54.99,0.4891,True,Mobile App
1395,INV11394,2024-02-29,33,17,352,5,36.94,0.21,16.33,145.91,81.65,64.26,0.4404,True,Mobile App
1396,INV11395,2022-05-21,299,453,44,4,27.34,0.38,14.31,67.8,57.24,10.56,0.1558,True,Website
1397,INV11396,2022-01-06,415,12,143,4,47.6,0.24,25.21,144.7,100.84,43.86,0.3031,True,Website
1398,INV11397,2023-07-18,112,166,346,4,57.63,0.26,20.03,170.58,80.12,90.46,0.5303,False,Mobile App
1399,INV11398,2022-06-11,291,146,42,4,34.09,0.03,16.29,132.27,65.16,67.11,0.5074,False,Mobile App
1400,INV11399,2023-02-21,37,282,139,3,30.93,0.07,17.59,86.29,52.77,33.52,0.3885,True,Website
1401,INV11400,2023-10-31,431,479,73,5,46.09,0.12,15.33,202.8,76.65,126.15,0.622,False,Retail POS
1402,INV11401,2024-06-18,495,37,267,5,27.76,0.22,12.27,108.26,61.35,46.91,0.4333,True,Retail POS
1403,INV11402,2023-05-03,100,70,194,1,53.32,0.31,28.0,36.79,28.0,8.79,0.2389,False,Retail POS
1404,INV11403,2023-05-04,23,169,493,4,50.26,0.13,24.3,174.9,97.2,77.7,0.4443,True,Website
1405,INV11404,2023-10-29,420,335,155,4,24.34,0.14,8.04,83.73,32.16,51.57,0.6159,True,Website
1406,INV11405,2022-07-24,424,170,246,1,21.82,0.1,9.14,19.64,9.14,10.5,0.5346,True,Mobile App
1407,INV11406,2024-02-14,487,497,314,5,51.0,0.1,23.06,229.5,115.3,114.2,0.4976,True,Website
1408,INV11407,2022-10-22,218,253,218,2,34.7,0.38,20.78,43.03,41.56,1.47,0.0342,False,Website
1409,INV11408,2022-11-25,89,346,456,2,24.31,0.25,8.6,36.46,17.2,19.26,0.5283,True,Website
1410,INV11409,2022-10-20,209,499,384,5,57.96,0.06,34.47,272.41,172.35,100.06,0.3673,False,Mobile App
1411,INV11410,2023-10-24,271,460,253,4,35.69,0.29,14.73,101.36,58.92,42.44,0.4187,False,Mobile App
1412,INV11411,2022-03-02,421,297,277,2,42.97,0.29,15.47,61.02,30.94,30.08,0.493,False,Retail POS
1413,INV11412,2024-02-27,237,431,277,3,31.83,0.27,13.5,69.71,40.5,29.21,0.419,True,Retail POS
1414,INV11413,2022-04-02,388,142,72,3,51.36,0.05,24.87,146.38,74.61,71.77,0.4903,False,Website
1415,INV11414,2023-10-30,406,385,129,1,35.06,0.16,12.76,29.45,12.76,16.69,0.5667,False,Website
1416,INV11415,2023-08-11,209,273,358,5,68.39,0.04,26.5,328.27,132.5,195.77,0.5964,False,Mobile App
1417,INV11416,2022-08-26,278,225,186,5,55.14,0.33,30.68,184.72,153.4,31.32,0.1696,True,Retail POS
1418,INV11417,2023-07-02,465,183,13,2,26.83,0.26,16.09,39.71,32.18,7.53,0.1896,False,Retail POS
1419,INV11418,2024-01-27,206,221,329,4,40.82,0.2,16.14,130.62,64.56,66.06,0.5057,True,Retail POS
1420,INV11419,2024-01-11,78,53,220,5,39.26,0.14,13.53,168.82,67.65,101.17,0.5993,False,Website
1421,INV11420,2024-05-20,401,118,6,2,46.7,0.07,25.12,86.86,50.24,36.62,0.4216,False,Website
1422,INV11421,2022-02-08,328,365,239,2,62.09,0.04,29.81,119.21,59.62,59.59,0.4999,True,Website
1423,INV11422,2022-06-29,98,159,471,5,49.16,0.39,16.23,149.94,81.15,68.79,0.4588,True,Mobile App
1424,INV11423,2023-03-04,346,446,112,2,23.07,0.08,13.47,42.45,26.94,15.51,0.3654,False,Retail POS
1425,INV11424,2024-05-07,365,136,228,1,52.76,0.02,17.06,51.7,17.06,34.64,0.67,True,Mobile App
1426,INV11425,2022-06-30,350,414,442,1,20.4,0.38,9.95,12.65,9.95,2.7,0.2134,False,Retail POS
1427,INV11426,2022-02-07,470,77,17,5,58.99,0.22,25.2,230.06,126.0,104.06,0.4523,False,Website
1428,INV11427,2024-05-06,336,336,73,4,53.32,0.32,24.9,145.03,99.6,45.43,0.3132,True,Mobile App
1429,INV11428,2023-02-11,94,450,12,1,35.43,0.02,12.9,34.72,12.9,21.82,0.6285,True,Mobile App
1430,INV11429,2024-03-17,80,45,86,1,34.61,0.23,17.53,26.65,17.53,9.12,0.3422,True,Website
1431,INV11430,2023-05-23,38,18,499,5,59.9,0.16,35.22,251.58,176.1,75.48,0.3,False,Retail POS
1432,INV11431,2022-07-10,408,355,180,3,59.16,0.31,25.88,122.46,77.64,44.82,0.366,False,Retail POS
1433,INV11432,2024-02-06,228,429,122,2,37.61,0.02,17.18,73.72,34.36,39.36,0.5339,False,Retail POS
1434,INV11433,2024-06-12,483,403,204,1,34.94,0.16,13.0,29.35,13.0,16.35,0.5571,True,Retail POS
1435,INV11434,2022-10-24,134,205,70,3,47.98,0.32,27.23,97.88,81.69,16.19,0.1654,True,Website
1436,INV11435,2024-06-16,196,499,108,4,20.41,0.21,12.07,64.5,48.28,16.22,0.2515,True,Website
1437,INV11436,2022-02-08,466,324,201,3,24.12,0.22,12.93,56.44,38.79,17.65,0.3127,False,Website
1438,INV11437,2022-01-10,390,83,52,5,26.3,0.04,12.17,126.24,60.85,65.39,0.518,True,Website
1439,INV11438,2022-11-02,282,50,37,4,29.26,0.05,17.18,111.19,68.72,42.47,0.382,True,Mobile App
1440,INV11439,2023-08-05,101,281,117,4,45.59,0.27,15.78,133.12,63.12,70.0,0.5258,False,Mobile App
1441,INV11440,2023-09-10,475,166,259,3,69.6,0.27,30.87,152.42,92.61,59.81,0.3924,True,Mobile App
1442,INV11441,2022-04-20,425,243,482,5,52.62,0.39,24.27,160.49,121.35,39.14,0.2439,True,Website
1443,INV11442,2022-12-10,75,377,264,1,23.05,0.28,10.32,16.6,10.32,6.28,0.3783,False,Retail POS
1444,INV11443,2022-10-19,294,479,394,3,46.27,0.2,25.02,111.05,75.06,35.99,0.3241,False,Mobile App
1445,INV11444,2023-04-11,208,164,303,1,44.82,0.34,22.46,29.58,22.46,7.12,0.2407,False,Mobile App
1446,INV11445,2023-10-19,83,324,425,3,27.2,0.04,9.19,78.34,27.57,50.77,0.6481,False,Website
1447,INV11446,2023-07-11,427,56,64,1,66.0,0.18,26.66,54.12,26.66,27.46,0.5074,False,Retail POS
1448,INV11447,2023-06-21,437,39,42,3,42.03,0.11,16.88,112.22,50.64,61.58,0.5487,False,Retail POS
1449,INV11448,2023-05-21,143,319,43,4,69.72,0.04,32.75,267.72,131.0,136.72,0.5107,True,Retail POS
1450,INV11449,2022-05-18,474,128,125,2,40.99,0.31,15.88,56.57,31.76,24.81,0.4386,True,Website
1451,INV11450,2024-05-21,56,391,393,4,50.39,0.2,16.89,161.25,67.56,93.69,0.581,False,Retail POS
1452,INV11451,2023-06-01,361,122,270,1,25.23,0.22,12.52,19.68,12.52,7.16,0.3638,False,Mobile App
1453,INV11452,2023-04-25,440,247,485,5,42.7,0.16,23.71,179.34,118.55,60.79,0.339,True,Mobile App
1454,INV11453,2022-10-07,287,186,347,4,31.93,0.18,18.5,104.73,74.0,30.73,0.2934,False,Mobile App
1455,INV11454,2022-07-17,211,208,233,2,61.77,0.05,36.55,117.36,73.1,44.26,0.3771,False,Website
1456,INV11455,2024-04-08,441,315,480,1,59.19,0.27,31.63,43.21,31.63,11.58,0.268,True,Retail POS
1457,INV11456,2022-04-26,179,304,132,4,61.2,0.17,20.92,203.18,83.68,119.5,0.5881,True,Website
1458,INV11457,2022-12-05,408,389,2,3,56.17,0.33,31.23,112.9,93.69,19.21,0.1702,False,Retail POS
1459,INV11458,2022-06-16,58,239,115,5,61.62,0.08,25.88,283.45,129.4,154.05,0.5435,False,Website
1460,INV11459,2024-01-19,73,215,481,1,30.03,0.08,15.58,27.63,15.58,12.05,0.4361,True,Mobile App
1461,INV11460,2023-04-15,215,292,469,4,42.59,0.26,19.57,126.07,78.28,47.79,0.3791,False,Website
1462,INV11461,2023-10-26,388,224,1,1,54.58,0.34,29.94,36.02,29.94,6.08,0.1688,True,Website
1463,INV11462,2022-09-21,266,88,492,3,51.86,0.19,22.18,126.02,66.54,59.48,0.472,True,Website
